timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1556011164912;4488;Request_Route_1;200;OK;OTP Thread Group 1-4;text;true;;12191;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4486;0;4
1556011164203;5197;Request_Route_1;200;OK;OTP Thread Group 1-1;text;true;;12191;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5196;0;35
1556011164642;4758;Request_Route_1;200;OK;OTP Thread Group 1-3;text;true;;12191;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4757;0;2
1556011165176;4224;Request_Route_1;200;OK;OTP Thread Group 1-5;text;true;;12190;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4222;0;2
1556011164376;5160;Request_Route_1;200;OK;OTP Thread Group 1-2;text;true;;12192;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5022;0;4
1556011165445;4241;Request_Route_1;200;OK;OTP Thread Group 1-6;text;true;;12189;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4240;0;4
1556011165711;4291;Request_Route_1;200;OK;OTP Thread Group 1-7;text;true;;12189;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4290;0;3
1556011166244;3873;Request_Route_1;200;OK;OTP Thread Group 1-9;text;true;;23467;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3871;0;4
1556011165978;4180;Request_Route_1;200;OK;OTP Thread Group 1-8;text;true;;23467;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4178;0;4
1556011166512;3671;Request_Route_1;200;OK;OTP Thread Group 1-10;text;true;;23468;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3669;0;4
1556011167050;4717;Request_Route_1;200;OK;OTP Thread Group 1-12;text;true;;23466;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4715;0;4
1556011167582;4303;Request_Route_1;200;OK;OTP Thread Group 1-14;text;true;;23466;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4302;0;5
1556011167314;4748;Request_Route_1;200;OK;OTP Thread Group 1-13;text;true;;23466;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4747;0;3
1556011166782;6006;Request_Route_1;200;OK;OTP Thread Group 1-11;text;true;;23467;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;6003;0;4
1556011167852;5104;Request_Route_1;200;OK;OTP Thread Group 1-15;text;true;;23467;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.55798590427374%2C13.454132080078125&toPlace=52.506191342034576%2C13.330535888671875&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5103;0;6
1556011169403;5465;Request_Route_2;200;OK;OTP Thread Group 1-5;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5465;0;7
1556011169403;5942;Request_Route_2;200;OK;OTP Thread Group 1-3;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5942;0;7
1556011169403;5950;Request_Route_2;200;OK;OTP Thread Group 1-1;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5950;0;7
1556011169403;5962;Request_Route_2;200;OK;OTP Thread Group 1-4;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5962;0;7
1556011169537;5838;Request_Route_2;200;OK;OTP Thread Group 1-2;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;5838;0;4
1556011169687;7181;Request_Route_2;200;OK;OTP Thread Group 1-6;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;7181;0;4
1556011170004;7088;Request_Route_2;200;OK;OTP Thread Group 1-7;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;7088;0;5
1556011170118;7072;Request_Route_2;200;OK;OTP Thread Group 1-9;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;7072;0;3
1556011170158;7821;Request_Route_2;200;OK;OTP Thread Group 1-8;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;7821;0;4
1556011170183;7885;Request_Route_2;200;OK;OTP Thread Group 1-10;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;7885;0;4
1556011174868;4153;Request_Route_3;200;OK;OTP Thread Group 1-5;text;true;;24029;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4151;0;4
1556011175354;3987;Request_Route_3;200;OK;OTP Thread Group 1-1;text;true;;24028;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3986;0;5
1556011175346;4005;Request_Route_3;200;OK;OTP Thread Group 1-3;text;true;;24029;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4004;0;3
1556011175366;4683;Request_Route_3;200;OK;OTP Thread Group 1-4;text;true;;24027;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4681;0;4
1556011171767;8320;Request_Route_2;200;OK;OTP Thread Group 1-12;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;8320;0;4
1556011175376;4840;Request_Route_3;200;OK;OTP Thread Group 1-2;text;true;;24027;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4838;0;4
1556011171886;8582;Request_Route_2;200;OK;OTP Thread Group 1-14;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;8582;0;4
1556011172063;8418;Request_Route_2;200;OK;OTP Thread Group 1-13;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;8418;0;3
1556011172789;7711;Request_Route_2;200;OK;OTP Thread Group 1-11;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;7711;0;4
1556011172957;7559;Request_Route_2;200;OK;OTP Thread Group 1-15;text;true;;886;365;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.54546056358299%2C13.366069793701172&toPlace=53.53460237630518%2C13.40005874633789&time=10%3A05am&date=04-09-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;7559;0;4
1556011176869;4506;Request_Route_3;200;OK;OTP Thread Group 1-6;text;true;;24030;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4504;0;5
1556011177190;4292;Request_Route_3;200;OK;OTP Thread Group 1-9;text;true;;24028;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4290;0;5
1556011177092;4403;Request_Route_3;200;OK;OTP Thread Group 1-7;text;true;;24028;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4402;0;4
1556011177979;4067;Request_Route_3;200;OK;OTP Thread Group 1-8;text;true;;35902;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4064;0;4
1556011178068;4309;Request_Route_3;200;OK;OTP Thread Group 1-10;text;true;;24029;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;4307;0;5
1556011179022;3386;Request_Route_4;200;OK;OTP Thread Group 1-5;text;true;;22578;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3383;0;3
1556011179342;3188;Request_Route_4;200;OK;OTP Thread Group 1-1;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3186;0;4
1556011180088;2511;Request_Route_3;200;OK;OTP Thread Group 1-12;text;true;;24028;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2505;0;4
1556011179352;3269;Request_Route_4;200;OK;OTP Thread Group 1-3;text;true;;22577;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3268;0;5
1556011180050;2791;Request_Route_4;200;OK;OTP Thread Group 1-4;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2776;0;5
1556011180216;3102;Request_Route_4;200;OK;OTP Thread Group 1-2;text;true;;33410;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3099;0;4
1556011180482;3158;Request_Route_3;200;OK;OTP Thread Group 1-13;text;true;;24028;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3156;0;3
1556011180468;3185;Request_Route_3;200;OK;OTP Thread Group 1-14;text;true;;24029;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3183;0;4
1556011180516;3642;Request_Route_3;200;OK;OTP Thread Group 1-15;text;true;;35901;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3640;0;5
1556011181376;2848;Request_Route_4;200;OK;OTP Thread Group 1-6;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2846;0;3
1556011181482;2752;Request_Route_4;200;OK;OTP Thread Group 1-9;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2751;0;5
1556011180501;3888;Request_Route_3;200;OK;OTP Thread Group 1-11;text;true;;24028;364;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.653855731276984%2C13.51869821548462&toPlace=52.45423106566469%2C13.38907241821289&time=8%3A50am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3887;0;4
1556011182047;2417;Request_Route_4;200;OK;OTP Thread Group 1-8;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2415;0;4
1556011181496;3023;Request_Route_4;200;OK;OTP Thread Group 1-7;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3020;0;3
1556011182377;2180;Request_Route_4;200;OK;OTP Thread Group 1-10;text;true;;33408;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2178;0;4
1556011182530;2950;Request_Route_5;200;OK;OTP Thread Group 1-1;text;true;;35300;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2947;0;4
1556011182408;3084;Request_Route_5;200;OK;OTP Thread Group 1-5;text;true;;23659;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3082;0;4
1556011182600;2960;Request_Route_4;200;OK;OTP Thread Group 1-12;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2958;0;5
1556011183318;2315;Request_Route_5;200;OK;OTP Thread Group 1-2;text;true;;35300;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2313;0;5
1556011182622;3097;Request_Route_5;200;OK;OTP Thread Group 1-3;text;true;;35301;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3003;0;4
1556011182841;2910;Request_Route_5;200;OK;OTP Thread Group 1-4;text;true;;35299;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2908;0;4
1556011183653;2516;Request_Route_4;200;OK;OTP Thread Group 1-14;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2513;0;5
1556011184159;2029;Request_Route_4;200;OK;OTP Thread Group 1-15;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2024;0;4
1556011184225;2029;Request_Route_5;200;OK;OTP Thread Group 1-6;text;true;;35300;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2028;0;4
1556011183640;2769;Request_Route_4;200;OK;OTP Thread Group 1-13;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2759;0;4
1556011184390;2578;Request_Route_4;200;OK;OTP Thread Group 1-11;text;true;;33409;363;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.52415927884915%2C13.73291015625&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2576;0;5
1556011184235;2774;Request_Route_5;200;OK;OTP Thread Group 1-9;text;true;;35300;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;2772;0;4
1556011184464;3028;Request_Route_5;200;OK;OTP Thread Group 1-8;text;true;;35300;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3026;0;4
1556011184519;3085;Request_Route_5;200;OK;OTP Thread Group 1-7;text;true;;35300;366;15;15;http://localhost:8080/otp/routers/default/plan?fromPlace=52.41289089264018%2C13.76106262207031&toPlace=52.507027222951635%2C13.386154174804688&time=10%3A18am&date=04-10-2019&mode=CAR_PARK%2CWALK%2CTRANSIT&maxWalkDistance=804.672&arriveBy=false&wheelchair=false&locale=en;3082;0;4
